city,lat,lng,country
"Pamplona, Camarines Sur",13.5925,123.0833,Philippines
"Damulog, Bukidnon",7.4853,124.9411,Philippines
"Bayanan, Muntinlupa",14.4078,121.05,Philippines
"Agoncillo, Batangas",13.9334,120.9285,Philippines
"Sual, Pangasinan",16.0661,120.0958,Philippines
"San Dionisio, Iloilo",11.2711,123.0948,Philippines
"Gabaldon, Nueva Ecija",15.4506,121.3378,Philippines
"Caluya, Antique",11.932,121.548,Philippines
"San Nicolas, Ilocos Norte",18.175,120.595,Philippines
"Cabugao, Ilocos Sur",17.7947,120.4556,Philippines
"Marikina Heights, Marikina",14.6534,121.1187,Philippines
"Aborlan, Palawan",9.4386,118.5481,Philippines
"Valencia, Negros Oriental",9.28,123.25,Philippines
"Real, Quezon",14.67,121.6,Philippines
"Jamindan, Capiz",11.4094,122.5103,Philippines
"Margosatubig, Zamboanga del Sur",7.5783,123.1659,Philippines
"San Fernando, Camarines Sur",13.5661,123.1422,Philippines
"San Andres, Catanduanes",13.5961,124.0992,Philippines
"Maasin, Iloilo",10.88,122.43,Philippines
"Olutanga, Zamboanga Sibugay",7.3106,122.8464,Philippines
"Buug, Zamboanga Sibugay",7.7286,123.0608,Philippines
"Patnongon, Antique",10.9142,121.9947,Philippines
"Samal, Bataan",14.7678,120.5431,Philippines
"Laur, Nueva Ecija",15.5797,121.1864,Philippines
"Borbon, Cebu",10.83,124,Philippines
"Tayasan, Negros Oriental",9.92,123.15,Philippines
"Mapandan, Pangasinan",16.026,120.454,Philippines
"Bangar, La Union",16.9,120.42,Philippines
"Bagabag, Nueva Vizcaya",16.6044,121.2521,Philippines
"Luuk, Sulu",5.9676,121.3133,Philippines
"Santo Domingo, Albay",13.235,123.7769,Philippines
"Marantao, Lanao del Sur",7.95,124.233,Philippines
"Karuhatan, Valenzuela",14.6883,120.9761,Philippines
"San Marcelino, Zambales",14.9742,120.1573,Philippines
"Basista, Pangasinan",15.8524,120.3976,Philippines
"Tambulig, Zamboanga del Sur",8.07,123.5372,Philippines
"San Andres, Quezon",13.3231,122.6761,Philippines
"Oras, Eastern Samar",12.1414,125.4392,Philippines
"San Antonio, Zambales",14.9486,120.0864,Philippines
"Magallanes, Sorsogon",12.8283,123.8344,Philippines
"Mabuhay, Zamboanga Sibugay",7.4176,122.837,Philippines
"Sitangkai, Tawi-Tawi",4.6615,119.3919,Philippines
"Luna, La Union",16.85,120.38,Philippines
"Mankayan, Benguet",16.8567,120.7933,Philippines
"Bantay, Ilocos Sur",17.5839,120.3908,Philippines
"Imbatug, Bukidnon",8.3128,124.6873,Philippines
"Languyan, Tawi-Tawi",5.2667,120.0833,Philippines
"Moalboal, Cebu",9.95,123.4,Philippines
"Basilisa, Surigao del Norte",10.0654,125.5968,Philippines
"San Enrique, Iloilo",11.0697,122.6567,Philippines
"Manucan, Zamboanga del Norte",8.5161,123.0917,Philippines
"Sagnay, Camarines Sur",13.6039,123.5233,Philippines
"Magsaysay, Misamis Oriental",9.02,125.18,Philippines
"Enrile, Cagayan",17.5622,121.7011,Philippines
"Aurora, Isabela",16.9918,121.6357,Philippines
"Las Navas, Northern Samar",12.34,125.032,Philippines
"Simbahan, Sulu",6.3,120.58,Philippines
"Dinas, Zamboanga del Sur",7.6161,123.3378,Philippines
"Cabanglasan, Bukidnon",8.0772,125.2992,Philippines
"Siayan, Zamboanga del Norte",8.2517,123.1144,Philippines
"Cuenca, Batangas",13.8988,121.0505,Philippines
"Capalonga, Camarines Norte",14.3314,122.4928,Philippines
"Canaman, Camarines Sur",13.6481,123.1711,Philippines
"Gasan, Marinduque",13.32,121.85,Philippines
"Dagami, Leyte",11.0611,124.9031,Philippines
"San Luis, Batangas",13.83,120.93,Philippines
"Rapu-Rapu, Albay",13.18,124.13,Philippines
"Barira, Maguindanao",7.4706,124.3561,Philippines
"Gutalac, Zamboanga del Norte",7.98,122.4,Philippines
"Sibuco, Zamboanga del Norte",7.2928,122.0669,Philippines
"Matanog, Maguindanao",7.47,124.25,Philippines
"Claveria, Surigao del Norte",9.5742,125.7328,Philippines
"Bel-Air, Makati",14.5639,121.0263,Philippines
"Pandan, Antique",11.7206,122.0961,Philippines
"San Antonio, Quezon",13.9,121.3,Philippines
"Jagna, Bohol",9.65,124.37,Philippines
"Numancia, Aklan",11.7042,122.3289,Philippines
"Santa Ana, Cagayan",18.4589,122.1419,Philippines
"Medina, Misamis Oriental",8.92,125.02,Philippines
"Casiguran, Sorsogon",12.8731,124.0081,Philippines
"Pambujan, Northern Samar",12.57,124.93,Philippines
"Pola, Oriental Mindoro",13.1439,121.44,Philippines
"Bautista, Pangasinan",15.8103,120.4756,Philippines
"Morong, Bataan",14.68,120.2683,Philippines
"Juban, Sorsogon",12.8478,123.9894,Philippines
"Pansol, Quezon",14.6514,121.08,Philippines
"Gandara, Samar",12.013,124.8118,Philippines
"Allacapan, Cagayan",18.227,121.5556,Philippines
"San Luis, Agusan del Sur",8.5,125.74,Philippines
"Abra de Ilog, Occidental Mindoro",13.4448,120.726,Philippines
"Sulop, Davao del Sur",6.5986,125.3436,Philippines
"Lingig, Surigao del Sur",8.0381,126.4127,Philippines
"Trinidad, Bohol",10.0795,124.3432,Philippines
"Balasan, Iloilo",11.4728,123.0878,Philippines
"Guimbal, Iloilo",10.67,122.32,Philippines
"Munai, Lanao del Norte",7.9758,124.0636,Philippines
"Payao, Zamboanga Sibugay",7.5857,122.8022,Philippines
"Mendez-Nunez, Cavite",14.1286,120.9058,Philippines
"Leganes, Iloilo",10.78,122.58,Philippines
"Bugasong, Antique",11.0447,122.0647,Philippines
"Duenas, Iloilo",11.07,122.62,Philippines
"Abulug, Cagayan",18.4441,121.4576,Philippines
"Bonifacio, Misamis Occidental",8.0527,123.6136,Philippines
"Bayog, Zamboanga del Sur",7.8474,123.0423,Philippines
"Mogpog, Marinduque",13.48,121.87,Philippines
"Santa Maria, Laguna",14.475,121.425,Philippines
"Barugo, Leyte",11.32,124.73,Philippines
"Ballesteros, Cagayan",18.4108,121.5169,Philippines
"Santa Fe, Cebu",11.15,123.8,Philippines
"Aloguinsan, Cebu",10.2229,123.5491,Philippines
"Tandubas, Tawi-Tawi",5.134,120.3461,Philippines
"Pinukpuk, Kalinga",17.5731,121.3653,Philippines
"New Panamao, Sulu",5.97,121.2,Philippines
"Simunul, Tawi-Tawi",4.898,119.8213,Philippines
"Sibutu, Tawi-Tawi",4.85,119.47,Philippines
"General Nakar, Quezon",14.7631,121.635,Philippines
"Santa Maria, Pangasinan",15.9808,120.7003,Philippines
"Talayan, Maguindanao",6.9844,124.3564,Philippines
"Laoac East, Pangasinan",16.0333,120.55,Philippines
"Guindulman, Bohol",9.762,124.488,Philippines
"San Manuel, Isabela",17.02,121.63,Philippines
"Cantilan, Surigao del Sur",9.3356,125.9769,Philippines
"San Remigio, Antique",10.8331,122.0875,Philippines
"Palapag, Northern Samar",12.547,125.116,Philippines
"Jalajala, Rizal",14.354,121.324,Philippines
Shariff Aguak,6.8647,124.4417,Philippines
"San Quintin, Pangasinan",15.9844,120.815,Philippines
"Milaor, Camarines Sur",13.5956,123.1781,Philippines
"Sibagat, Agusan del Sur",8.82,125.69,Philippines
"Initao, Misamis Oriental",8.5,124.3167,Philippines
"Lupi Viejo, Camarines Sur",13.7908,122.9092,Philippines
"Lianga, Surigao del Sur",8.633,126.0932,Philippines
"Tabango, Leyte",11.3067,124.3714,Philippines
"Baclaran, Parañaque",14.5319,120.9942,Philippines
"Dao, Capiz",11.38,122.63,Philippines
"Tobias Fornier, Antique",10.5178,121.945,Philippines
"Naguilian, Isabela",17.02,121.85,Philippines
"Catmon, Cebu",10.67,123.95,Philippines
"Kadingilan, Bukidnon",7.6003,124.9097,Philippines
"Capoocan, Leyte",11.2944,124.6419,Philippines
"Midsalip, Zamboanga del Sur",8.0328,123.3147,Philippines
"Datu Paglas, Maguindanao",6.7669,124.85,Philippines
"Batobato, Davao Oriental",6.8361,126.0889,Philippines
"Masiu, Lanao del Sur",7.82,124.32,Philippines
"Sapa Sapa, Tawi-Tawi",5.0899,120.2729,Philippines
"Cabarroguis, Quirino",16.5103,121.5222,Philippines
"Columbio, Sultan Kudarat",6.7,124.93,Philippines
"San Vicente, Palawan",10.5281,119.2542,Philippines
"Bacarra, Ilocos Norte",18.2519,120.6107,Philippines
"Batan, Aklan",11.5853,122.4981,Philippines
"Getafe, Bohol",10.15,124.15,Philippines
"Banate, Iloilo",11.05,122.78,Philippines
"Vintar, Ilocos Norte",18.2306,120.6489,Philippines
"Dupax Del Norte, Nueva Vizcaya",16.3075,121.1019,Philippines
"Pandami, Sulu",5.53,120.75,Philippines
"Dipaculao, Aurora",15.98,121.63,Philippines
"Calape, Bohol",9.88,123.88,Philippines
"Dumalinao, Zamboanga del Sur",7.82,123.37,Philippines
"Mayantoc, Tarlac",15.6203,120.3775,Philippines
"Matalom, Leyte",10.28,124.8,Philippines
"Diplahan, Zamboanga Sibugay",7.6911,122.9853,Philippines
"Balindong, Lanao del Sur",7.92,124.2,Philippines
"Badoc, Ilocos Norte",17.9267,120.4754,Philippines
"Dolores, Quezon",14.0157,121.4011,Philippines
"Lumbang, Laguna",14.297,121.459,Philippines
"Penaranda, Nueva Ecija",15.3531,121.0017,Philippines
"Jimalalud, Negros Oriental",9.9797,123.1999,Philippines
"Mallig, Isabela",17.2086,121.6106,Philippines
"Igbaras, Iloilo",10.72,122.27,Philippines
"Catubig, Northern Samar",12.408,125.054,Philippines
"Alubijid, Misamis Oriental",8.5714,124.4751,Philippines
"Buguey, Cagayan",18.2882,121.8331,Philippines
"Salug, Zamboanga del Norte",8.1075,122.7575,Philippines
"Balimbing, Lanao del Norte",7.9,123.85,Philippines
"Caramoran, Catanduanes",13.98,124.13,Philippines
"Tamparan, Lanao del Sur",7.879,124.333,Philippines
"Malangas, Zamboanga Sibugay",7.6317,123.0322,Philippines
"Bauko, Mountain",16.9917,120.8644,Philippines
"Sergio Osmena Sr, Zamboanga del Sur",8.3003,123.5083,Philippines
"Polillo, Quezon",14.72,121.95,Philippines
"Claveria, Cagayan",18.6061,121.0822,Philippines
"Pantabangan, Nueva Ecija",15.8086,121.1433,Philippines
"Tubao, La Union",16.35,120.42,Philippines
"Sigma, Capiz",11.4214,122.6662,Philippines
"Calubian, Leyte",11.4467,124.4278,Philippines
"Merida, Leyte",10.9098,124.5376,Philippines
"Lemery, Iloilo",11.23,122.93,Philippines
"Bagac, Bataan",14.5951,120.3918,Philippines
"Dasol, Pangasinan",15.9896,119.8805,Philippines
"Dimataling, Zamboanga del Sur",7.5297,123.3661,Philippines
"Magsingal, Ilocos Sur",17.685,120.4244,Philippines
"Ivisan, Capiz",11.5217,122.6908,Philippines
"President Roxas, Capiz",11.4297,122.9247,Philippines
"Paracelis, Mountain",17.1811,121.4036,Philippines
"Siraway, Zamboanga del Norte",7.5853,122.1406,Philippines
"Buenavista, Quezon",13.7394,122.4675,Philippines
"Gata, Lanao del Sur",7.85,124.35,Philippines
"Tairan Camp, Basilan",6.65,121.87,Philippines
"La Paz, Agusan del Sur",8.28,125.81,Philippines
"Ganassi, Lanao del Sur",7.8269,124.1034,Philippines
"San Narciso, Zambales",15.02,120.08,Philippines
"San Isidro, Leyte",11.42,124.35,Philippines
"Aglipay, Quirino",16.4889,121.5874,Philippines
"Balatan, Camarines Sur",13.3167,123.2333,Philippines
"Gamu, Isabela",17.05,121.83,Philippines
"Mataas Na Kahoy, Batangas",13.9592,121.1126,Philippines
"Anilao, Iloilo",10.9785,122.7531,Philippines
"Torrijos, Marinduque",13.32,122.08,Philippines
"Maguing, Lanao del Sur",7.9,124.4,Philippines
"Candelaria, Zambales",15.63,119.93,Philippines
"Pantao-Ragat, Lanao del Norte",8.05,124.15,Philippines
"Las Nieves, Agusan del Norte",8.74,125.6,Philippines
"Calintaan, Occidental Mindoro",12.5756,120.9428,Philippines
"Piagapo, Lanao del Sur",8,124.2,Philippines
"Candijay, Bohol",9.818,124.496,Philippines
"Marogong, Lanao del Sur",7.67,124.15,Philippines
"Pulupandan, Negros Occidental",10.52,122.8,Philippines
"San Miguel, Iloilo",10.78,122.47,Philippines
"Dumalag, Capiz",11.3039,122.6214,Philippines
"Balete, Aklan",11.5553,122.3792,Philippines
"Iguig, Cagayan",17.7517,121.7364,Philippines
"Dauin, Negros Oriental",9.2,123.27,Philippines
"Santa Maria, Ilocos Sur",17.3719,120.4814,Philippines
"Balungao, Pangasinan",15.9,120.7,Philippines
"Salay, Misamis Oriental",8.87,124.8,Philippines
"Agno, Pangasinan",16.1161,119.8027,Philippines
"Ragan Sur, Isabela",17.32,121.78,Philippines
"San Roque, Northern Samar",12.533,124.867,Philippines
"Padada, Davao del Sur",6.63,125.35,Philippines
"Balabagan, Lanao del Sur",7.53,124.12,Philippines
"Quiapo, Manila",14.6,120.983,Philippines
"San Luis, Aurora",15.72,121.52,Philippines
"Bontoc, Southern Leyte",10.35,124.97,Philippines
"Benito Soliven, Isabela",16.98,121.95,Philippines
"Makato, Aklan",11.712,122.2922,Philippines
"Buenavista, Bohol",10.08,124.12,Philippines
"San Jacinto, Masbate",12.5683,123.7336,Philippines
"Pasuquin, Ilocos Norte",18.3342,120.6183,Philippines
"West Rembo, Makati",14.5602,121.0615,Philippines
"Placer, Surigao del Norte",9.657,125.6016,Philippines
"South Ubian, Tawi-Tawi",5.18,120.48,Philippines
"Zamboanguita, Negros Oriental",9.1,123.199,Philippines
"Sumilao, Bukidnon",8.3281,124.9783,Philippines
"Kumalarang, Zamboanga del Sur",7.7478,123.1442,Philippines
"Manticao, Misamis Oriental",8.4042,124.2867,Philippines
"Garchitorena, Camarines Sur",13.88,123.7,Philippines
"Lavezares, Northern Samar",12.53,124.33,Philippines
"Bagong Pag-Asa, Quezon",14.6622,121.0331,Philippines
"Licab, Nueva Ecija",15.54,120.7619,Philippines
"Oslob, Cebu",9.55,123.4,Philippines
"Poona-Piagapo, Lanao del Norte",8.08,124.08,Philippines
"Hinunangan, Southern Leyte",10.4,125.2,Philippines
"Sexmoan, Pampanga",14.936,120.623,Philippines
"Lugus, Sulu",5.7,120.82,Philippines
"Santo Domingo, Ilocos Sur",17.6414,120.4108,Philippines
"Dapa, Surigao del Norte",9.7578,126.0528,Philippines
"Ampatuan, Maguindanao",6.8348,124.4581,Philippines
"Santo Nino, Parañaque",14.5033,121.0031,Philippines
Siquijor,9.18,123.58,Philippines
"Jimenez, Misamis Occidental",8.3333,123.8333,Philippines
"Tabuelan, Cebu",10.85,123.9,Philippines
"Ponot, Zamboanga del Norte",8.4428,123.0219,Philippines
"Baleno, Masbate",12.4739,123.4982,Philippines
"Babatngon, Leyte",11.4207,124.8434,Philippines
"Tibiao, Antique",11.2892,122.0342,Philippines
"Mabini, Bohol",9.865,124.523,Philippines
"Pilar, Bohol",9.83,124.33,Philippines
"Santiago, Agusan del Norte",9.27,125.56,Philippines
"Dona Remedios Trinidad, Bulacan",15,121.08,Philippines
"Tudela, Misamis Occidental",8.2472,123.8424,Philippines
"Santo Nino, Cagayan",17.8861,121.5691,Philippines
"Basay, Negros Oriental",9.42,122.63,Philippines
"Saint Bernard, Southern Leyte",10.28,125.13,Philippines
"Valencia, Bohol",9.6097,124.208,Philippines
"San Manuel, Tarlac",15.7975,120.6072,Philippines
"Datu Piang, Maguindanao",7.0178,124.4974,Philippines
"Libacao, Aklan",11.48,122.3,Philippines
"Kolambugan, Lanao del Norte",8.1144,123.8971,Philippines
"Pinyahan, Quezon",14.64,121.0461,Philippines
"Cabangan, Zambales",15.13,120.15,Philippines
"Bayang, Lanao del Sur",7.793,124.192,Philippines
"Mainit, Surigao del Norte",9.5369,125.5231,Philippines
"Cuartero, Capiz",11.3428,122.6714,Philippines
"Aloran, Misamis Occidental",8.4146,123.8228,Philippines
"Reina Mercedes Viejo, Isabela",17.0018,121.7863,Philippines
"Reina Mercedes, Isabela",16.9872,121.8272,Philippines
"Majayjay, Laguna",14.1463,121.4729,Philippines
"Caridad, Cavite",14.4828,120.8958,Philippines
"Dingalan, Aurora",15.38,121.4,Philippines
"Talusan, Zamboanga Sibugay",7.4263,122.8084,Philippines
"San Isidro, Northern Samar",12.388,124.331,Philippines
"Mahaplag, Leyte",10.6072,124.9636,Philippines
"Magdalena, Laguna",14.2,121.43,Philippines
"Lapuyan, Zamboanga del Sur",7.6325,123.1914,Philippines
"Leon Postigo, Zamboanga del Norte",8.1514,122.9244,Philippines
"Conner, Apayao",17.8086,121.2889,Philippines
"Pitogo, Zamboanga del Sur",7.4536,123.3133,Philippines
"Villareal, Samar",11.57,124.93,Philippines
"Palanas, Masbate",12.1464,123.9219,Philippines
"Macalelon, Quezon",13.75,122.13,Philippines
"Zarraga, Iloilo",10.82,122.6,Philippines
"Ramon Magsaysay, Zamboanga del Sur",8.0053,123.4869,Philippines
"Talisay, Camarines Norte",14.1356,122.9244,Philippines
"Taraka, Lanao del Sur",7.8994,124.3481,Philippines
"Badiangan, Iloilo",10.986,122.5369,Philippines
"San Isidro, Isabela",16.87,121.77,Philippines
"Quezon, Isabela",17.3119,121.605,Philippines
"Tarragona, Davao Oriental",7.0491,126.4471,Philippines
"Tambo, Parañaque",14.5164,120.9889,Philippines
"Alitagtag, Batangas",13.865,121.0063,Philippines
"Santa Margarita, Samar",12.0378,124.6578,Philippines
"Labrador, Pangasinan",16.0339,120.1392,Philippines
"Magarao, Camarines Sur",13.6619,123.1903,Philippines
"Malitbog, Bukidnon",8.5361,124.8808,Philippines
"Saguiaran, Lanao del Sur",8.03,124.27,Philippines
"Sapian, Capiz",11.4939,122.6047,Philippines
"San Juan, Ilocos Sur",17.7431,120.4583,Philippines
"Bien Unido, Bohol",10.13,124.38,Philippines
"Bugho, Leyte",10.8,124.93,Philippines
"San Pablo, Zamboanga del Sur",7.6578,123.4597,Philippines
"Pantar, Lanao del Norte",8.0667,124.2667,Philippines
"Macrohon, Southern Leyte",10.0797,124.9431,Philippines
"Lauaan, Antique",11.1429,122.0417,Philippines
"Casiguran, Aurora",16.28,122.12,Philippines
"Plainview, Mandaluyong",14.5777,121.0337,Philippines
"Bubong, Lanao del Sur",8.02,124.48,Philippines
"Madalum, Lanao del Sur",7.853,124.119,Philippines
"Kayapa, Nueva Vizcaya",16.3583,120.8861,Philippines
"Mabini, Pangasinan",16.0697,119.94,Philippines
"Santa Josefa, Agusan del Sur",7.98,126.03,Philippines
"Del Gallego, Camarines Sur",13.9233,122.5961,Philippines
"San Jose, Dinagat Islands",10.0083,125.5889,Philippines
"Lagindingan, Misamis Oriental",8.58,124.45,Philippines
"Pandag, Maguindanao",6.7411,124.7827,Philippines
"San Pablo, Isabela",17.4478,121.795,Philippines
"Infanta, Pangasinan",15.8208,119.9083,Philippines
"Lamut, Ifugao",16.6517,121.2178,Philippines
"Poro, Cebu",10.629,124.407,Philippines
"Sanchez-Mira, Cagayan",18.5611,121.2344,Philippines
"Manito, Albay",13.1235,123.8693,Philippines
"Sierra Bullones, Bohol",9.82,124.28,Philippines
"Dancagan, Bukidnon",7.6119,125.0028,Philippines
"Buenavista, Marinduque",13.25,121.95,Philippines
"Burgos, Isabela",17.07,121.7,Philippines
"Sinait, Ilocos Sur",17.8667,120.4583,Philippines
"Santa Lucia, Ilocos Sur",17.1222,120.4494,Philippines
"Binidayan, Lanao del Sur",7.8,124.17,Philippines
"Bobon, Northern Samar",12.52,124.57,Philippines
"Socorro, Surigao del Norte",9.618,125.966,Philippines
"Tubay, Agusan del Norte",9.16,125.52,Philippines
"Santo Cristo, Quezon",14.6603,121.03,Philippines
"Pura, Tarlac",15.6248,120.648,Philippines
"Natividad, Pangasinan",16.0422,120.7953,Philippines
"Talisayan, Misamis Oriental",8.9917,124.8833,Philippines
"Santa Maria, Isabela",17.47,121.75,Philippines
"Tabina, Zamboanga del Sur",7.4655,123.4086,Philippines
"Tarangnan, Samar",11.9,124.75,Philippines
"Altavas, Aklan",11.5383,122.4869,Philippines
"Alegria, Cebu",9.7243,123.3402,Philippines
"Busuanga, Palawan",12.1335,119.9363,Philippines
"Tipo-Tipo, Basilan",6.53,122.17,Philippines
"Ayuquitan, Negros Oriental",9.4644,123.2237,Philippines
"Lopez Jaena, Misamis Occidental",8.55,123.7667,Philippines
"Unisan, Quezon",13.8413,121.9752,Philippines
"Tumbao, Maguindanao",7.12,124.38,Philippines
"Nagtipunan, Quirino",16.22,121.6,Philippines
"San Miguel, Bohol",10,124.32,Philippines
"Talugtug, Nueva Ecija",15.7789,120.8111,Philippines
"Camalaniugan, Cagayan",18.2756,121.6756,Philippines
"Allen, Northern Samar",12.5013,124.282,Philippines
"Sarrat, Ilocos Norte",18.1578,120.6447,Philippines
"Monreal, Masbate",12.644,123.6648,Philippines
"Pagudpud, Ilocos Norte",18.5614,120.7878,Philippines
"Soccorro, Quezon",14.6179,121.0558,Philippines
"Camaligan, Camarines Sur",13.6208,123.1656,Philippines
"San Felipe, Zambales",15.0619,120.07,Philippines
"Pangil, Laguna",14.4,121.47,Philippines
"Quirino, Isabela",17.1356,121.735,Philippines
"Paoay, Ilocos Norte",18.0625,120.5203,Philippines
"Paete, Laguna",14.37,121.48,Philippines
"Dimasalang, Masbate",12.1933,123.8583,Philippines
"Jabonga, Agusan del Norte",9.3431,125.5156,Philippines
"Solsona, Ilocos Norte",18.0961,120.7725,Philippines
"Piat, Cagayan",17.7919,121.4769,Philippines
